,Datetime,Text
3256,2022-05-16 18:07:18+00:00,Everyone out there looking for an alternative to eth and sol nfts go take a look at these guys . Amazing community and where it all started for me #NFT #RVN #OpenSea #NFTCommumity #GACC #ETH #Sol https://t.co/mOltEo0pnL
3257,2022-05-16 18:07:13+00:00,"🎉FREE Random #NFT GIVEAWAY🎉

To win:
1. Follow @chumba_24 ✅
2. Like &amp; Retweet ✅
3. Drop your #ETH wallet address ✅

🔥 Winner Announce 24 hrs ⏰ 🚀

#NFTCommumity #nftcollector #nftartist #nftart #NFTProject #NFTGiveaway #NFTGiveaways #NFTs #NFTdrop #NFTdrop https://t.co/GV205g9IYk"
3258,2022-05-16 18:07:12+00:00,"Just when I am about to go buy my $LUNA dip it goes up 46% from the dip. Going to swap #Eth I mined for some more , who know it’s trading on CDC . 😂😂🤣🤣🔥🔥🔥💥💥🚀🚀🚀🚀🚀"
3259,2022-05-16 18:07:04+00:00,"NFT VALUE ALERT.
alien fren #2432 listed below Bitvots` fair value estimate.
List Price = 1.25 ETH
Fair Value est. = 1.6524 ETH (+32%)
Floor = 0.81 #ETH
https://t.co/D5UizqF1i1"
3260,2022-05-16 18:06:39+00:00,"The $ETH price is at $2,032.78 right now.
🟢 Compared to the last tweet, the price has increased by $14.5 (0.72%).
🔴 In the last 24 hours the price has dropped by $39.9 (1.93%).

#Ethereum #ETH https://t.co/q0TXuUkWiO"
3261,2022-05-16 18:06:29+00:00,"#Bitcoin Last Price $29851 #BTC 🚀
Daily Indicators:
-RSI: 32.8
-MA(20): 34574
-MA(50): 39310
-MA(200): 45131
-Bollinger B. lower/upper: 26547/42601

#Ethereum Last Price $2034 #ETH
-RSI: 31.8
-MA(20): 2512
-MA(50): 2902
-MA(200): 3337
-BB: 1811/3213

#Crypto #Live

75288"
3262,2022-05-16 18:06:28+00:00,"good day friends🎈🎁🎁
https://t.co/a5V3B6AG1A

#NFTCollection #NFTCollection #nftcollector #NFTGiveaway #opensea #openseanfts #Discord #BNB #ETH #pixel_dailies #babycrypto #Cryptos #cryptocurrency #Cryptocrash https://t.co/WGtYzRA7vc"
3263,2022-05-16 18:06:16+00:00,Slow 10 | Normal 14.4 | Fast 41.2 | Instant 60 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH
3264,2022-05-16 18:06:02+00:00,Limit orders are your friends #btc #eth  - set &amp; forget. Buy with intelligence versus emotions.
3265,2022-05-16 18:06:01+00:00,"#ETHereum #ETH impulse bar 2018.04 - 2032.77

$ETH Bar close 2030.6

#Crypto short term volatility detection"
3266,2022-05-16 18:06:00+00:00,"@AdamEShelton Our proprietary software protects
charts from being attacked by MEV
bots. It is avaiable for free for holders
of our tokens. Our solution works
across all swaps and doesn't require a
new contract for each token.
$MEVT
#Eth #Ethereum #ERC20 #Uniswap
#Utility #Crypto #MEVT"
3267,2022-05-16 18:06:00+00:00,"#08376 Patronus in the Ark✨
👉Patronus: Chameleon
👉Outer Type: Light
👉Inner Type: Earth

https://t.co/mbqeOVj4Hl
Patronus in the Ark is a collection of #10K #NFTs which are unique and not only your identity but your passport to the Ark.

#NFTCommunity #ETH #NFTartists #Art https://t.co/tRMe4nWJi8"
3268,2022-05-16 18:05:54+00:00,【#AI Coloring】#NudeStillLife 318c https://t.co/Hr2nC2RIFZ #ContemporaryArt #PopArt #当代艺术 #人工知能 #CyberPunk #GitS #NftArt #Nft #OpenSea #Eth
3269,2022-05-16 18:05:47+00:00,Whale activity in the last 15 days #BTC #ETH #XRP $BTC $ETH $XRP #crypto https://t.co/p9UtL6cGbb
3270,2022-05-16 18:05:42+00:00,LUNA 3x Short (LUNA3S) went down 14.0 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #LUNA3S  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
3271,2022-05-16 18:05:35+00:00,"1,004 #BTC (29,739,067 USD)
☔ Wallet to #Coinbase
https://t.co/KbsL3SLaSu

#BTC  29,862.53    #ETH  2,033.96
#BNB  299.00    #SOL  54.97
F&amp;G Index:  14  (+4)
Trends:  $LUNA $SOL $FTT $LTO $GRT
#Bitcoin"
3272,2022-05-16 18:05:34+00:00,"3,400 #BTC (100,692,824 USD)
☀️ #Coinbase to Wallet
https://t.co/LsesYXDe5T

#BTC  29,862.53    #ETH  2,033.96
#BNB  299.00    #SOL  54.97
F&amp;G Index:  14  (+4)
Trends:  $LUNA $SOL $FTT $LTO $GRT
#Bitcoin"
3273,2022-05-16 18:05:30+00:00,"https://t.co/Tewzs2KxKN
Do not risk being insured by an average insurance company.

ǝɔuɐɹnsui.eth

This will flip the insurance game upside down 🥳🥳🥳 
@GEICO got nothing on us 
#web3 #ens #ensdomains #ETH #NFTCommunity #LFG #insurance #cryptocurrecy #DAO #Blockchain https://t.co/iRy55YBxSK"
3274,2022-05-16 18:05:29+00:00,"#Bitcoin Last Price $29748 #BTC 🚀
Daily Indicators:
-RSI: 32.6
-MA(20): 34570
-MA(50): 39309
-MA(200): 45131
-Bollinger B. lower/upper: 26533/42607

#Ethereum Last Price $2030 #ETH
-RSI: 31.7
-MA(20): 2512
-MA(50): 2902
-MA(200): 3337
-BB: 1811/3213

#Crypto #Live

75287"
3275,2022-05-16 18:05:09+00:00,"@RaavNFT Done

#ETH #EthGiveaway #Giveaway https://t.co/Vu4cYzGH4M"
3276,2022-05-16 18:05:03+00:00,"WL Registrations at https://t.co/3CwsqKlP58🔥

#ETHPrice   $2020.11

#ETHGazFee  
Slow     
24.700 gwei  $4.729
Standard 
28.183 gwei  $5.396
Fast     
45.096 gwei  $8.634
Instant  
55.267 gwei  $10.581

#nftart #ETH #OpenseaNFT #cybotz_nft
https://t.co/w53N5Fnpj0"
3277,2022-05-16 18:04:52+00:00,Check out this item on OpenSea https://t.co/0w4oSswO1e via @opensea #NFT #NFTs #NFTCommumity #ETH #opensea #Polygon @rocketbotpro airdrop 1000000000 WHEX 50
3278,2022-05-16 18:04:50+00:00,"Check out my NFT listing on OpenSea! https://t.co/PkdjmjsV5e @opensea aracılığıyla
#nftcommunity #nft #nfts #nftart #btc #eth #polygon"
3279,2022-05-16 18:04:43+00:00,spend #cryptocurrency #litecoin #bitcoin #eth on @jobboycom
3280,2022-05-16 18:04:36+00:00,Bounce Token (AUCTION) went down 15.4 percent in the last 1 minutes on Binance. #AUCTION  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
3281,2022-05-16 18:04:35+00:00,"the end of a day for some and the beginning for others.

support us buy click on link❤

(Buy) 0,28 #ETH  ($566,26)💰

click on link
https://t.co/prYIqhU8NY

#nature 
#NFTs #NFTartist #NFTGiveway #nftart #ETH #NFTCommunity #NaturePhotography #MATIC https://t.co/07BzwSa7aF"
3282,2022-05-16 18:04:34+00:00,"Belfrics #cryptocurrency #exchanges :
Recently, Tanzania (TZS) has started to show up big in trading data from NOMICS. 
Good job @BelfricsTZA @realLifeClips @Belfrics 
$LCLP #Belfrics #BTC #ETH #Belcoin #Blockchain https://t.co/DPqrk63RK6"
3283,2022-05-16 18:04:30+00:00,"#Bitcoin Last Price $29687 #BTC 🚀
Daily Indicators:
-RSI: 32.4
-MA(20): 34565
-MA(50): 39307
-MA(200): 45131
-Bollinger B. lower/upper: 26516/42614

#Ethereum Last Price $2023 #ETH
-RSI: 31.5
-MA(20): 2511
-MA(50): 2902
-MA(200): 3337
-BB: 1808/3214

#Crypto #Live

75286"
3284,2022-05-16 18:04:28+00:00,"【上昇】261,600円を超えました。 #イーサリアム #仮想通貨 #ETH"
3285,2022-05-16 18:04:27+00:00,"@BITCOINTRAPPER Our proprietary software protects
charts from being attacked by MEV
bots. It is avaiable for free for holders
of our tokens. Our solution works
across all swaps and doesn't require a
new contract for each token.
SMEVT
#Eth #Ethereum #ERC20 #Uniswap
#Utility #Crypto #MEVT"
3286,2022-05-16 18:04:15+00:00,@blueringerNFT @el_nuaaa 0.48 #ETH https://t.co/DVgNv7BkFX
3287,2022-05-16 18:04:15+00:00,Slow 10 | Normal 12.1 | Fast 32 | Instant 46.4 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH
3288,2022-05-16 18:04:13+00:00,"Due to aid blockade by #ETH govt, people are dying of hunger in #Tigray. Stop #TigrayFamine Stop #TigrayGenocide #TigrayCantWait #AirDropFoodToTigray @SecBlinken @JosepBorrellF @mbachelet @PowerUSAID @WFP @UNOCHA @UNReliefChief @UNICEF"
3289,2022-05-16 18:04:06+00:00,"@IcedKnife Our proprietary software protects
charts from being attacked by MEV
bots. It is avaiable for free for holders
of our tokens. Our solution works
across all swaps and doesn't require a
new contract for each token.
SMEVT
#Eth #Ethereum #ERC20 #Uniswap
#Utility #Crypto #MEVT"
3290,2022-05-16 18:04:02+00:00,Soapy Joe's serving your every laundering need. https://t.co/LMDnPsOY5H via @imgflip #Biden #NFTs #BTC #ETH #GreatReset #news #2000Mules #Millennials #Ukraine #Metaverse #ElonMusk #NFTCommunity #Bitcoin #God #life #USA  #nftart #NFTartist #art #Artist #UkraineWar
3291,2022-05-16 18:03:55+00:00,"Wszystko wskazuje na to, że dni Portugalii jako nieopodatkowanego raju dla kryptowalutowych inwestorów mogą dobiegać końca.

https://t.co/onRKeXNXi3

#podatki #kryptowaluty #portugalia #bitcoin #btc #eth"
3292,2022-05-16 18:03:51+00:00,"🐧@punkpenguinclub is a generative art project of 10,000 one-of-a-kind punk penguins. 

🐧https://t.co/CH6EfbjXBr

🐧The first 100 people to follow all socials will get whitelisted!

🐧 https://t.co/sfGZFrZOJl

#nft #nftart #nfts #nftartist  #nftcommunity #pixelart #ethereum #eth https://t.co/z6zlp2L9IP"
3293,2022-05-16 18:03:44+00:00,"⬇️  Share your ETH project in the comments ⬇️

Looking fly today 🔥🌕 

#ethereum #eth #ethereumNFT #NFT #NFTshare #NFTartwork #NFTcommunity #NFTgiveaway"
3294,2022-05-16 18:03:40+00:00,"what do you all think of this sample featuring our BOT crew neck ? ? ? #stainedwhitetees

#NFT 
#NFTs 
#NFTCommumity 
#ETH 
#cryptocurrency 
#crypto 
#art 
#love https://t.co/F9IW4SU2kD"
3295,2022-05-16 18:03:37+00:00,@blueringerNFT @el_nuaaa 0.4 #ETH https://t.co/EKMsKXhOab
3296,2022-05-16 18:03:33+00:00,"🌧️🌧️🌧️
Woomoo #049 ""watering can"" 4862*4862px 350dpi (1/1)
https://t.co/uB7fkheq9N
#NFT #art #ETH #opensea https://t.co/zQJlFyKzQf"
3297,2022-05-16 18:03:31+00:00,ETH Gas is now valued at 32! #ETH #gwei #GasAlert $ETH || ID: 1652724211.2244031
3298,2022-05-16 18:03:30+00:00,"#Bitcoin Last Price $29694 #BTC 🚀
Daily Indicators:
-RSI: 32.5
-MA(20): 34566
-MA(50): 39307
-MA(200): 45131
-Bollinger B. lower/upper: 26518/42613

#Ethereum Last Price $2021 #ETH
-RSI: 31.5
-MA(20): 2511
-MA(50): 2902
-MA(200): 3337
-BB: 1808/3214

#Crypto #Live

75285"
3299,2022-05-16 18:03:30+00:00,"I’ve just calculated that my MetaMask wallet has a crypto carbon debt of 111.3614 kg

You can too with the @dovuofficial carbon calculator ➡️ https://t.co/OqbvYMCQYp

🕊️🕊️

#DOVU #CarbonOffset #CarbonCalculator 
$DOV #DOV @hedera #HBAR #Hedera 
#HBAR #ETH #Ethereum #Bitcoin #BTC https://t.co/uxvaQFXTcD"
3300,2022-05-16 18:03:17+00:00,"#NFT 
#NFTGiveaways 

https://t.co/7bGUqxqhbC

#ETH"
3301,2022-05-16 18:03:15+00:00,"@ReflexLaunchPad @SwapTC @NatashaCryptoUS 

@cryptomile0 

@Cypto_Veteran 

#Terra_Luna #LUNA #safemoon #eth #btc #bsc #NFTGiveaways #nftart"
3302,2022-05-16 18:03:13+00:00,"🔹Algorithm🔹 taking some profits on $ANC ... +6.0%! 🚀

💰 Dollar Volume: 3.6K $
🌐 M. Cap.: 68.0M
ℹ️ Alerted Exchange: #Binance
#eth https://t.co/xgpoDGJceU"
3303,2022-05-16 18:03:08+00:00,"$20,000 or $32,000? Both feature in the outlook for Bitcoin price action going forward.  https://t.co/muahA0AWsH #Bitcoin $BTC #ETH"
3304,2022-05-16 18:03:07+00:00,"Havalar ısındıkça en büyük problem olan sokak, cadde ve mahalle aralarında; sabahın erken saati veya gecenin ilerleyen saati farketmeksizin hepimizi rahatsız eden motosiklet yükses ses terörü başladı!

#zamgeldi
#dolar
#motosiklet
#altın
#eth
#sondakika
#EmeklilikteYaşaTakılanlar"
3305,2022-05-16 18:03:01+00:00,"Just mint

#Ghost-1 Yamato
Price: 0.03ETH

#NFTCommunity #NFT #collectables #JamietheMutantmouse #ETH #NFTs #NFTArts  #NFTartists 

https://t.co/m7C66DZYiN https://t.co/6Teb8vwELI"
3306,2022-05-16 18:02:58+00:00,"#EverRise $RISE

$0.000601 🔴 -3.4%
$43.0M Market Cap -3.4%
54454 Hodlrs +0.3%

$0.000627 (#Eth) 🔴 -2.2%
$0.000576 (#BNB) 🔴 -3.3%
$0.000608 (#Polygon) 🔴 -2.1%
$0.000586 (#Ftm) 🔴 -4.6%
$0.000602 (#Avax) 🔴 -5.6%

0.216% Burn
$25.4M Staked TVL

$3.9M LP
$734.6k Buyback https://t.co/vQooQbMxg3"
3307,2022-05-16 18:02:49+00:00,"Deffo going to make some flips on the new #luna #TerraIsMoreThanUST . I’m playing off peoples sentiment

#btc #Cryptocrash #cryptocurrency #xrp #ripple #binance #trx #eth #COIN #luna"
3308,2022-05-16 18:02:49+00:00,@AlexCTurk 💯finally got seem to have got a Manager who wants to win football matches. He's not said much to the media yet but his attitude is speaking volumes already! #ETH #Eriktenhag
3309,2022-05-16 18:02:47+00:00,"@OptimusBull_ Our proprietary software protects charts from being attacked by MEV bots. It is avaiable for free for holders of our tokens. Our solution works across all swaps and doesn't require a new contract for each token.

$MEVT

#Eth #Ethereum #ERC20 #Uniswap #Utility #Crypto #MEVT"
3310,2022-05-16 18:02:41+00:00,"Land-Sale Whitelisting next few weeks; token launch 6th July; OG collection 98% average sale increase since December; staking; kick-ass community and fully doxxed, beautiful team! #BTC #ETH #LUNA #GameFi #cryptocurrency #NFTWhitelist #NFTGiveaways #NFTCommunity #P2E #Metaverse 🚀 https://t.co/0ClpZs1dsd"
3311,2022-05-16 18:02:41+00:00,RedCoin (RED) went up 12.3 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #RED  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
3312,2022-05-16 18:02:30+00:00,"#Bitcoin Last Price $29687 #BTC 🚀
Daily Indicators:
-RSI: 32.4
-MA(20): 34565
-MA(50): 39307
-MA(200): 45131
-Bollinger B. lower/upper: 26517/42613

#Ethereum Last Price $2020 #ETH
-RSI: 31.4
-MA(20): 2511
-MA(50): 2902
-MA(200): 3337
-BB: 1808/3214

#Crypto #Live

75284"
3313,2022-05-16 18:02:25+00:00,"$ETC LONG Signal 

Symbol: $ETC-USDT
Signal: LONG
Current Price: $20.717

Date:16/05/2022
Starting Balance: Preferred amount
Platform: Preferred One
Stop Loss: $18.435

Tight Leverage (2x-5x)

LIKE this post

 #BTC #Ethereum #ETH"
3314,2022-05-16 18:02:00+00:00,"When is your talk, @KrissyMashinsky ? I don’t want to miss it…

Today, I’m @ #SecurityTokenSummit to discuss #tokenization #tokenomics #blockchain #cryptocurrency #crypto #ethereum #eth #bitcoin  #btc  #fintech #decentralized #stocks #investing #WomenInBlockchain #WomenInCrypto https://t.co/9yRhvMRLc4"
3315,2022-05-16 18:01:44+00:00,"海外の取引所「gate」なら国内の取引所に比べて手数料がかなり安く、しかも豊富な銘柄があるので仮想通貨をやるならイチオシです！

下記から登録で手数料が20%割引されます。
「https://t.co/o9Lt58aZdM」

#BTC #ETH #XRP #SOL #DOT"
3316,2022-05-16 18:01:39+00:00,Gems  (GEM) went up 31.4 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #GEM  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
3317,2022-05-16 18:01:31+00:00,"#Bitcoin Last Price $29688 #BTC 🚀
Daily Indicators:
-RSI: 32.4
-MA(20): 34564
-MA(50): 39306
-MA(200): 45130
-Bollinger B. lower/upper: 26514/42615

#Ethereum Last Price $2020 #ETH
-RSI: 31.4
-MA(20): 2511
-MA(50): 2902
-MA(200): 3337
-BB: 1808/3214

#Crypto #Live

75283"
3318,2022-05-16 18:01:30+00:00,"#luna will do a hard for and call the old native token #lunac let’s run with the narrative that #terraismorethanust I’m here to make money hoe @stablekwon 

#btc #Cryptocrash #cryptocurrency #xrp #ripple #binance #trx #eth #COIN #luna"
3319,2022-05-16 18:01:25+00:00,"🚀WL Spot Available🚀

FOLLOW

@MoonLanderzNFT 
 + 
@marnie
 
RETWEET + LIKE 🎟️

TAG 3 friends who you'd like to take to the moon with you! 🚀

YOU GOT 24 HOURS! ⏰
#WLGiveaways #nftcompetition #nftcomp #memeland #memelandgiveaway #nft #nfts #eth #btc https://t.co/ICX0GKjChc"
3320,2022-05-16 18:01:18+00:00,"@NFTLover34 Wind of Change #1 | First month of the russian invasion

0.15 #ETH

https://t.co/Xs5ijpeXMs"
3321,2022-05-16 18:01:10+00:00,"⚡️⚡️⚡️Buy now ⚡️⚡️⚡️

Visions and dreams ART #135 - 0.02ETH

👉https://t.co/42EVdDmGWH

@opensea
#NFT #NFTs #NFTdrop #NFTCommunity #NFTartists #cryptolizart #NFTart #ETH #PolygonNFT #SolanaNFTs #VisionsAndDreamsArt #VADA_NFT https://t.co/3bTvhYaHTw"
3322,2022-05-16 18:01:05+00:00,"#CRYPTO NUGGETS: May 16th 2022

• Market stabilizes, #BTC near $30,000 &amp; #ETH near $2,000
• Portugal imposes #cryptocurrency tax plan
• Masson infrastructure to set up 120 megawatt #Bitcoin mining facility in Texas
• Japanese investing firm Nomura to create crypto branch"
3323,2022-05-16 18:01:04+00:00,"👕Merch Store V1 Launch!

In partnership with @OpenTeeIO we are celebrating our merch launch with a rare giveaway/Crypt Kids Premium T.  

Exclusive only to our hodlrs as voted by the DAO.  See discord for more!

https://t.co/pKEy8mjZeY

https://t.co/oSxOEeXmOm

#NFT #NFTs #ETH https://t.co/P1oOWOBuGT"
3324,2022-05-16 18:01:02+00:00,【#AI Coloring】#NudeStillLife 317c https://t.co/M377cpp41I #ContemporaryArt #PopArt #当代艺术 #人工知能 #CyberPunk #GitS #NftArt #Nft #OpenSea #Eth
3325,2022-05-16 18:00:58+00:00,"🔍 #ETH | #Ethereum REPORT 🔍

💰 ACTUAL PRICE: 2017$

🕓 VARIATIONS: 
Hour: +1.416%
Day: -2.46%
Week: -12.95%
Month: -33.22%"
3326,2022-05-16 18:00:51+00:00,"LOCO META, which will soon push the platforms with a big game project with alpha verse, continues to fill the eyes of its investors. This team is very different. #locometa @LocoMetaGlobal #NFT  #ETH  #BSC"
3327,2022-05-16 18:00:42+00:00,CloudMoolah (MOO) went up 13.1 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #MOO  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
3328,2022-05-16 18:00:38+00:00,"#Ethereum hourly net stats.
5pm - 6pm UTC
blocks:270
avgDiff:14.55 PH
hashRate:1.17 PH/s
avgSize:95.06 KB
txns:46382

#ETH #BTC #crypto"
3329,2022-05-16 18:00:37+00:00,$ETH | $2017.62539 | $2009.00588 / $2058.19822 / $2057.96957 #crypto #ETH https://t.co/dhFihPTN1o
3330,2022-05-16 18:00:31+00:00,"#Bitcoin Last Price $29729 #BTC 🚀
Daily Indicators:
-RSI: 32.5
-MA(20): 34567
-MA(50): 39307
-MA(200): 45131
-Bollinger B. lower/upper: 26523/42611

#Ethereum Last Price $2022 #ETH
-RSI: 31.5
-MA(20): 2511
-MA(50): 2902
-MA(200): 3337
-BB: 1808/3214

#Crypto #Live

75282"
3331,2022-05-16 18:00:24+00:00,I tried buying 9iner.eth on @ensdomains but it’s not for sale😭😭 #ENS #ENSdomains #ETH #Etherum #Web3 #Metaverse
3332,2022-05-16 18:00:20+00:00,"⏰ 21:00  
🥇 #ETH = 2,017.40 $ 
#ethusd #ethusdt #btc"
3333,2022-05-16 18:00:15+00:00,Is Guitar giant Fender quietly gearing up to enter the NFT space? 📊 #bitcoin #crypto #eth #doge #Eminem #superbowl #india @eminem @justinbieber https://t.co/h4nA84ksVT
3334,2022-05-16 18:00:15+00:00,"CLONE X - X TAKASHI MURAKAMI #18484 sold for 12.89 ETH ($25,643.88)
                        
Previously sold for 9.87 ETH ($19,957.44)
#NFT Collection: #CLONEX-XTAKASHIMURAKAMI
Floor Price: 12.8 #ETH

https://t.co/lQD9fmRqkg"
3335,2022-05-16 18:00:12+00:00,"BTC/JPY = 3841967円 
ETH/JPY = 260870円 
XRP/JPY = 53.971円 
LTC/JPY = 8666.8円 
#ビットコイン #仮想通貨 #BTC #ETH #XRP #LTC"
3336,2022-05-16 18:00:12+00:00,"Good afternoon Townskate crew!

Make sure to check out our #NFTDiscord via our #dApp!

https://t.co/amoGgqZBf6

We're inching towards the drop date on 6/21/22! Don't miss it! Get involved TODAY!

#OpenSeaNFT #Web3 #TownskateNFT #UtilityNFT #NFTart #MATIC #NFTGiveaways #ETH #NFT https://t.co/j7LlugSMtv"
3337,2022-05-16 18:00:11+00:00,"The current price of #eth is $2,022.03, an increase of +1.6%, a 24 hr volume of $20.09B, and a market cap of $244.30B"
3338,2022-05-16 18:00:07+00:00,"Moonbirds #5083 sold for 27.50 ETH ($54,709.60)
                        
Previously sold for N/A
#NFT Collection: #Moonbirds
Floor Price: 23.98 #ETH

https://t.co/o3CMPQNCPN https://t.co/jhQSkJH7XE"
3339,2022-05-16 18:00:07+00:00,"Ethereum - ETH
Price: $2,017.36
Change in 1h: +1.43562926%
Market cap: $243,703,484,817.93
Ranking: 2
#Ethereum #ETH"
3340,2022-05-16 18:00:05+00:00,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 24 gwei
Avg: 24 gwei
High: 26 gwei

Opensea: Sale
Low: $9.80
Avg: $9.80
High: $10.61

Uniswap V3: Swap
Low: $8.94
Avg: $8.94
High: $9.68

USDT: Transfer
Low: $2.62
Avg: $2.62
High: $2.84"
3341,2022-05-16 18:00:05+00:00,"Latest rate of Ethereum to US Dollar ( ETH to USD ) ETH/USD is $ 2,002.22 . #Ethereum #ETH #ETHTOUSD #forex #cryptocurrency . check updates on this url https://t.co/L81c0Ux5IE"
3342,2022-05-16 18:00:04+00:00,"Predictions in progress
[Pos] Current Profit
#BTC[Short] -47.1
#ETH   [None ] +0.0
#ADA  [Long ]+60.2
#SOL   [Long ]+27.2
#XRP   [None ] +0.0
#BNB[Long ]+13.5
#DOGE [None ] +0.0
#AVAX [Short]-42.0

#Binance
https://t.co/hlcM7LCbXN https://t.co/7FrSTFNDTc"
3343,2022-05-16 18:00:02+00:00,"Follow us and join our discord server to stay updated https://t.co/ydntJrJAH0 

Take a look on https://t.co/mqVqKz284J 😄❤️

#NFT #NFTCommmunity #NFTProject #ETH #NFTGiveaways #NFTs #Beard #Pokemon https://t.co/uSh884iONf"
3344,2022-05-16 18:00:02+00:00,"#FTX Futures Liquidated on:
🔴 #ETH-PERP $530,919 @ 2,017.20 
🔴 #BTC-PERP $149,359 @ 29,726 

#Binance Futures Liquidated on:
🔴 #BTCUSDT $326,649 @ 29,769 
🔴 #BTCBUSD $65,063 @ 29,753 

#cryptotrading https://t.co/RQMirsHfU6"
3345,2022-05-16 18:00:02+00:00,"#BTC $29754  $BTC
#ETH $2022.03  $Eth
#BNB $297.77  $Bnb"
3346,2022-05-16 18:00:01+00:00,"https://t.co/dIubJoO1df 14:00 EDT $USD

#BTC ⬆ $29.69K (1.47%)
#LTC ⬆ $67.27 (1.83%)
#BNB ⬆ $297.70 (1.74%)
#TRX ⬆ $0.0689 (1.80%)
#XLM ⬆ $0.1358 (0.97%)
#ETH ⬆ $2019.42 (1.57%)
#XRP ⬆ $0.4170 (0.75%)
#BCH ⬆ $200.22 (1.11%)

#kitco #crypto https://t.co/tPj22Y8Krg"
3347,2022-05-16 18:00:01+00:00,"Shill me your NFT 🔥  Drop your art!🚀

1 ) Retweet my Tweet Fixed
2 ) Drop your #NFT art or project
3 ) Follow Me

support small artist  🥰

Send DM for promotion your NFT or Project #Crypto✅

#NFTCollection #NFTCommunity #opensea #NFTGiveaway #Airdrop #eth #bsc #BNB #luna #ADA https://t.co/0S1Ek8Fg23"
3348,2022-05-16 18:00:00+00:00,"💸Best #NFT flip of the day💸

0x_NFT flipped RINGERS #13000988👹

PROFIT: 39.91 #ETH | $85,589 (+77,808%) in 470 days🤯

View on @opensea: https://t.co/DO97KjmVOl
View @artblocks_io project on Ayzd:
https://t.co/OWzSqwbx4w

#nftanalytics #NFTCommunity #NFTs https://t.co/HuBBEAYpaC"
3349,2022-05-16 18:00:00+00:00,"Get yourself WL for a free mint ⬇️

 https://t.co/3ei9dcpuOo

#sodasplash #NFT #NFTs #ETH #NFTCommunity #FreeMint"
3350,2022-05-16 17:59:57+00:00,LocoMeta is a brand new metaverse project that holds the dynamics of market and can be transformed as well. #locometa #NFT  #ETH  #BSC @LocoMetaGlobal
3351,2022-05-16 17:59:50+00:00,"For more #Bitcoin #Crypto related updates do follow 
 (8/11) 

#Btc #Eth"
3352,2022-05-16 17:59:36+00:00,"Today I welcome these two beauties in my @OTTEZnft raft.🥰🥰🥰
Thanks @skoolielife and @Sam_Ottez1156!
The @OttezRaft is such a nice community, as is the @Tezos blockchain community!
#NFT #tezos #PFP #Ottez #CleanNFT
#ETH https://t.co/DRuL3yeyga"
3353,2022-05-16 17:59:35+00:00,"You wanna Win 1 of the 4 Animated Unique @Bozz_Catz NFTs?

Check if you are on the List:
https://t.co/zZb2ph09LC

Only Alpha BozzCatz who Minted are able for the Giveaway 💯🫵🍀🤝

DROP #ETH WALLETS 🚨
Tag Friendz 

#NFTGiveaway #NFTGiveaways #NFT #NFTs #NFTshill #NFTProject https://t.co/hmbNVhEqCg"
3354,2022-05-16 17:59:32+00:00,"#Bitcoin Last Price $29718 #BTC 🚀
Daily Indicators:
-RSI: 32.5
-MA(20): 34566
-MA(50): 39307
-MA(200): 45131
-Bollinger B. lower/upper: 26522/42611

#Ethereum Last Price $2020 #ETH
-RSI: 31.4
-MA(20): 2511
-MA(50): 2902
-MA(200): 3337
-BB: 1808/3214

#Crypto #Live

75281"
3355,2022-05-16 17:59:26+00:00,"3 - 2 - 1  lift off ....
            💫        🚀    ✨
✨              .
                .     🌟
☄️        .
             .              🪐
               .   🌖
 ⭐            .        🛸
                     🌍
@liampannier #NFTs #NFTProjects @FanMoonwalkers #ETH #NFTartists https://t.co/8Scw1jwoAr"
3356,2022-05-16 17:59:20+00:00,"Hopefully we get a nice #luna drop like they did with #ApeCoin  

#btc #Cryptocrash #cryptocurrency #xrp #ripple #binance #trx #eth #COIN #luna"
3357,2022-05-16 17:58:56+00:00,"Here is a cheap but high quality $NFT for the person who does not yet own art but wanna start out! :D 0.0025 ETH
https://t.co/EQlaZFrdDf via @opensea 
#NFT #art #artcollectors #NFTCommuntiy #ETH #Polygon #digitalart #NFTcheap #Artstarter"
3358,2022-05-16 17:58:55+00:00,I believe Locometa will soon be worth ten dollars. Because they provide investors with a massive games nft series #locometa @LocoMetaGlobal #NFT  #ETH  #BSC
